htid	HTRecord	WWEnd ID	ISFDB ID	Title	Author	Year
umn.31951001798989s	12517128	8810	690813	The Bell in the Fog and Other Stories	Gertrude Atherton	1905
wu.89098865900	5908857	8810	690813	The Bell in the Fog and Other Stories	Gertrude Atherton	1905
pst.000024776882	7059670	8824	172817	Widdershins	Oliver Onions	1911
uc1.$b302162	6534779	8824	172817	Widdershins	Oliver Onions	1911
uc1.$b792406	9952836	8824	172817	Widdershins	Oliver Onions	1911
uiug.30112039741753	100604491	8824	172817	Widdershins	Oliver Onions	1911
mdp.39015056163242	3831336	8853	5290	Kirlian Quest	Piers Anthony	1978
mdp.39015046831460	658400	8856	5300	Orn	Piers Anthony	1971
mdp.39015042474885	3493818	8857	5301	OX	Piers Anthony	1976
mdp.39015050309999	3514388	8869	7682	Drinking Sapphire Wine	Tanith Lee	1977
uc1.$b807553	9105186	8905	11497	Armed Camps	Kit Reed	1969
mdp.39015029943548	2712586	8967	N/A	The Girl Who Trod on A Loaf	Kathryn Davis	1993
mdp.49015001472357	4532034	8980	6439	In the Garden of Dead Cars	Sybil Claiborne	1993
uc1.32106013120818	7132736	8980	6439	In the Garden of Dead Cars	Sybil Claiborne	1993
uva.x004487009	102014317	8994	N/A	Island	Jane Rogers	1999
mdp.39015032236062	2912043	8995	1317118	Covenant with the Vampire	J. M. Dillard	1994
mdp.39015018944895	2228033	9001	17587	Seventh Heaven	Alice Hoffman	1990
pst.000019313726	7040310	9001	17587	Seventh Heaven	Alice Hoffman	1990
mdp.39015031788212	2861890	9003	12374	Second Nature	Alice Hoffman	1994
mdp.39015017753255	1952401	9015	N/A	The Passion	Jeanette Winterson	1987
mdp.39015021515617	1952401	9015	N/A	The Passion	Jeanette Winterson	1987
mdp.39015077135567	5924347	9017	1265821	The Fire Gospel	Michel Faber	2008
mdp.39015062814010	5097437	9024	942136	The Mercy of Thin Air	Ronlyn Domingue	2005
uc1.32106016780311	2516333	9025	1388734	The Hard-Boiled Wonderland and the End of the World	Haruki Murakami	1985
mdp.39015069362005	5567464	9026	1388740	After Dark	Haruki Murakami	2004
uc1.32106018936093	5567464	9026	1388740	After Dark	Haruki Murakami	2004
mdp.39015050730152	4172422	9027	1388738	Sputnik Sweetheart	Haruki Murakami	1999
uc1.32106016892835	4172422	9027	1388738	Sputnik Sweetheart	Haruki Murakami	1999
uc1.32106010942750	2717954	9028	1808477	The Elephant Vanishes	Haruki Murakami	1993
mdp.39015064764007	5261853	9029	1808452	Blind Willow, Sleeping Woman	Haruki Murakami	2006
mdp.39015064900379	5259664	9029	1808452	Blind Willow, Sleeping Woman	Haruki Murakami	2006
mdp.39015056247094	4291761	9037	1152783	Not the End of the World	Kate Atkinson	2002
mdp.39015034440456	3002593	9049	18381	Daughters of a Coral Dawn	Katherine V. Forrest	1984
mdp.39015040114764	326682	9049	18381	Daughters of a Coral Dawn	Katherine V. Forrest	1984
mdp.39015047521318	326682	9049	18381	Daughters of a Coral Dawn	Katherine V. Forrest	1984
mdp.49015003148724	5553613	9051	172109	Daughters of an Emerald Dusk	Katherine V. Forrest	2005
mdp.39015050498065	4169605	9064	N/A	Hotel World	Ali Smith	2001
mdp.39015015390795	1774728	9067	37645	Best Science Fiction Stories of Clifford D. Simak	Clifford D. Simak	1967
mdp.39015060399725	4920290	9075	153182	The Shadow of Saganami	David Weber	2004
mdp.39015004932284	585979	9079	13460	Witch Wood	John Buchan	1927
inu.30000005026392	1197758	9081	1485916	The Castle	Franz Kafka	1926
inu.30000005495555	6057236	9081	1485916	The Castle	Franz Kafka	1926
mdp.39015002326166	1783915	9081	1485916	The Castle	Franz Kafka	1926
mdp.39015002347766	1197759	9081	1485916	The Castle	Franz Kafka	1926
mdp.39015022007390	2502900	9081	1485916	The Castle	Franz Kafka	1926
uc1.32106005792582	7127587	9081	1485916	The Castle	Franz Kafka	1926
uc1.32106013927949	1113333	9081	1485916	The Castle	Franz Kafka	1926
uc1.b3441791	7847026	9081	1485916	The Castle	Franz Kafka	1926
mdp.39015016970371	1943999	9121	1388742	A Wild Sheep Chase	Haruki Murakami	1982
mdp.39015019660987	2437551	9121	1388742	A Wild Sheep Chase	Haruki Murakami	1982
uva.x001640137	1943999	9121	1388742	A Wild Sheep Chase	Haruki Murakami	1982
uc1.32106011342927	7111442	9122	1388741	Dance Dance Dance	Haruki Murakami	1988
coo1.ark:/13960/t89g66t04	630442	9152	57647	The Scarlet Plague	Jack London	1912
hvd.32044011656378	630442	9152	57647	The Scarlet Plague	Jack London	1912
hvd.hwknd7	630442	9152	57647	The Scarlet Plague	Jack London	1912
inu.30000110597360	9397138	9152	57647	The Scarlet Plague	Jack London	1912
mdp.39015001553547	630442	9152	57647	The Scarlet Plague	Jack London	1912
mdp.39076005202424	9905643	9152	57647	The Scarlet Plague	Jack London	1912
pst.000030860872	9905643	9152	57647	The Scarlet Plague	Jack London	1912
uc2.ark:/13960/t24b2z84w	7665965	9152	57647	The Scarlet Plague	Jack London	1912
uva.x030609661	102066245	9154	1008957	Silver Phoenix	Cindy Pon	2009
mdp.39015051863374	4010946	9155	11608	White Noise	Don DeLillo	1985
uc1.32106011994289	364384	9155	11608	White Noise	Don DeLillo	1985
mdp.39015013241388	923244	9157	186242	Libra	Don DeLillo	1988
mdp.39015046411917	3944925	9158	11609	Underworld	Don DeLillo	1997
mdp.39015049687430	4146311	9159	186250	The Body Artist	Don DeLillo	2001
pst.000048590716	12269053	9159	186250	The Body Artist	Don DeLillo	2001
aeu.ark:/13960/t5j97gp4k	100295816	9160	889292	When the World Shook	H. Rider Haggard	1919
hvd.32044090343716	245285	9160	889292	When the World Shook	H. Rider Haggard	1919
mdp.39015063918653	245285	9160	889292	When the World Shook	H. Rider Haggard	1919
nyp.33433074862974	245285	9160	889292	When the World Shook	H. Rider Haggard	1919
uc1.$b408723	245285	9160	889292	When the World Shook	H. Rider Haggard	1919
uc2.ark:/13960/t04x58z7g	7688491	9160	889292	When the World Shook	H. Rider Haggard	1919
uc2.ark:/13960/t9z032g5m	245285	9160	889292	When the World Shook	H. Rider Haggard	1919
uiug.30112046428964	7688491	9160	889292	When the World Shook	H. Rider Haggard	1919
dul1.ark:/13960/t5db8qq9t	8667895	9161	21240	The People of the Ruins	Edward Shanks	1920
hvd.hnn6jm	8667895	9161	21240	The People of the Ruins	Edward Shanks	1920
nyp.33433075746812	8667895	9161	21240	The People of the Ruins	Edward Shanks	1920
dul1.ark:/13960/t2v41d17n	472226	9162	1011851	Goslings	J. D. Beresford	1913
hvd.hn3gge	8663887	9162	1011851	Goslings	J. D. Beresford	1913
mdp.39015031332862	472226	9162	1011851	Goslings	J. D. Beresford	1913
nyp.33433074939244	8663887	9162	1011851	Goslings	J. D. Beresford	1913
uc2.ark:/13960/t7jq0w37d	472226	9162	1011851	Goslings	J. D. Beresford	1913
mdp.39015056811998	3849995	9185	19341	Unicorn & Dragon	Lynn Abbey	1987
mdp.39015016451737	342822	9193	1635	A Life for the Stars	James Blish	1962
mdp.39015040702071	3152037	9197	21682	Alias Grace	Margaret Atwood	1996
mdp.39015050176950	3152037	9197	21682	Alias Grace	Margaret Atwood	1996
mdp.39015005461473	660274	9210	31482	The Early Asimov	Isaac Asimov	1972
mdp.39015008019542	660278	9214	27280	Asimov's Mysteries	Isaac Asimov	1968
mdp.39015014585601	660278	9214	27280	Asimov's Mysteries	Isaac Asimov	1968
mdp.39015005085272	660416	9215	37675	The Rest of the Robots	Isaac Asimov	1964
mdp.39015008384243	38244	9227	25249	Buy Jupiter and Other Stories	Isaac Asimov	1975
inu.32000000128217	1028149	9234	29890	Nine Tomorrows	Isaac Asimov	1959
uva.x000762909	6833703	9234	29890	Nine Tomorrows	Isaac Asimov	1959
pst.000023323766	7050307	9240	2651683	Kipper's Game	Barbara Ehrenreich	1993
mdp.39015053531805	3581485	9250	35	Pirates of Venus	Edgar Rice Burroughs	1934
mdp.39015061327808	4374192	9251	34	Lost on Venus	Edgar Rice Burroughs	1935
pst.000013874414	7056824	9251	34	Lost on Venus	Edgar Rice Burroughs	1935
uc1.b3184615	10041320	9252	33	Carson of Venus	Edgar Rice Burroughs	1939
uc1.32106005109753	7116265	9295	2961	Gryphon in Glory	Andre Norton	1981
mdp.39015011331504	1112642	9296	2947	Moon of Three Rings	Andre Norton	1966
mdp.39015024090261	2433284	9296	2947	Moon of Three Rings	Andre Norton	1966
mdp.39015067663958	5422574	9305	184796	Chasing the Dead	Joe Schreiber	2006
uva.x030162407	5422574	9305	184796	Chasing the Dead	Joe Schreiber	2006
mdp.39015019776312	671860	9315	2513	Forerunner Foray	Andre Norton	1973
mdp.39015057013826	3867224	9338	25640	The Seven Sexes	William Tenn	1968
mdp.39015014872934	1296288	9346	645	Demon Night	J. Michael Straczynski	1988
inu.32000009143902	7586964	9352	7699	Chocky	John Wyndham	1968
uva.x000117001	7586964	9352	7699	Chocky	John Wyndham	1968
mdp.39015008892666	205161	9353	17694	Orphans of the Sky	Robert A. Heinlein	1963
pst.000047255159	9441643	9353	17694	Orphans of the Sky	Robert A. Heinlein	1963
uc1.32106014139783	1028639	9353	17694	Orphans of the Sky	Robert A. Heinlein	1963
uc1.b3865802	726095	9354	37613	Galaxies Like Grains of Sand	Brian W. Aldiss	1960
mdp.39015053117738	4206488	9358	33238	Bitten	Kelley Armstrong	2001
mdp.39015057024906	4336796	9359	153485	Stolen	Kelley Armstrong	2003
mdp.39015068793671	5563998	9364	221631	No Humans Involved	Kelley Armstrong	2007
mdp.39015079205335	5902400	9366	864007	Living with the Dead	Kelley Armstrong	2008
mdp.39015000622822	743390	9385	2821	I Will Fear No Evil	Robert A. Heinlein	1970
mdp.39015038916428	243777	9388	4783	Ecotopia	Ernest Callenbach	1975
mdp.39015059216732	4945971	9388	4783	Ecotopia	Ernest Callenbach	1975
mdp.49015000670654	4449280	9388	4783	Ecotopia	Ernest Callenbach	1975
pst.000021689604	7067521	9389	39535	The Minervan Experiment	James P. Hogan	1981
pst.000023270183	12276293	9393	1714	Entoverse	James P. Hogan	1991
pst.000050468270	12269067	9395	1128995	The Road to Science Fiction: From Gilgamesh to Wells	James E. Gunn	1977
mdp.49015000988593	4481558	9396	34617	The Road to Science Fiction 2: From Wells to Heinlein	James E. Gunn	1979
pst.000050047697	12269067	9396	34617	The Road to Science Fiction 2: From Wells to Heinlein	James E. Gunn	1979
mdp.49015002156868	4481558	9397	1128997	The Road to Science Fiction 3: From Heinlein to Here	James E. Gunn	1979
pst.000050047673	12269067	9397	1128997	The Road to Science Fiction 3: From Heinlein to Here	James E. Gunn	1979
mdp.49015002156876	4481558	9398	1128998	The Road to Science Fiction 4: From Here to Forever	James E. Gunn	1982
mdp.39015037832105	3090469	9401	2077661	Kangaroo Notebook	Kobo Abe	1991
uc1.32106013341372	3090469	9401	2077661	Kangaroo Notebook	Kobo Abe	1991
uva.x002780216	3090469	9401	2077661	Kangaroo Notebook	Kobo Abe	1991
mdp.39015003897603	735983	9402	3650	Inter Ice Age 4	Kobo Abe	1959
mdp.39015011553685	1184891	9402	3650	Inter Ice Age 4	Kobo Abe	1959
uc1.32106001624110	1184891	9402	3650	Inter Ice Age 4	Kobo Abe	1959
uva.x000334179	1184891	9402	3650	Inter Ice Age 4	Kobo Abe	1959
mdp.39015004821420	1184894	9403	3647	The Woman in the Dunes	Kobo Abe	1962
mdp.39015020797521	2429428	9403	3647	The Woman in the Dunes	Kobo Abe	1962
mdp.49015000874181	4469921	9403	3647	The Woman in the Dunes	Kobo Abe	1962
uc1.32106001624144	1184894	9403	3647	The Woman in the Dunes	Kobo Abe	1962
uva.x000208481	1184894	9403	3647	The Woman in the Dunes	Kobo Abe	1962
mdp.39015003897637	1184895	9404	3649	The Face of Another	Kobo Abe	1964
mdp.39015005125805	1184895	9404	3649	The Face of Another	Kobo Abe	1964
mdp.49015003322345	2891313	9404	3649	The Face of Another	Kobo Abe	1964
uc1.32106008659119	1184895	9404	3649	The Face of Another	Kobo Abe	1964
uva.x000917685	1184895	9404	3649	The Face of Another	Kobo Abe	1964
mdp.39015028759994	1184893	9405	3648	The Ruined Map	Kobo Abe	1967
mdp.39015039388320	1184893	9405	3648	The Ruined Map	Kobo Abe	1967
uc1.32106010375365	1184893	9405	3648	The Ruined Map	Kobo Abe	1967
uc1.32106012789340	7110756	9405	3648	The Ruined Map	Kobo Abe	1967
uva.x000499864	1184893	9405	3648	The Ruined Map	Kobo Abe	1967
pst.000006253226	7499495	9406	3651	The Box Man	Kobo Abe	1973
uc1.32106015586321	1184892	9406	3651	The Box Man	Kobo Abe	1973
uva.x000293292	1184892	9406	3651	The Box Man	Kobo Abe	1973
mdp.39015012431378	938570	9407	3652	The Ark Sakura	Kobo Abe	1984
uc1.32106008200088	938570	9407	3652	The Ark Sakura	Kobo Abe	1984
uva.x001298418	938570	9407	3652	The Ark Sakura	Kobo Abe	1984
mdp.39015005549541	297606	9408	5867	Secret Rendezvous	Kobo Abe	1977
pst.000048936071	7499343	9408	5867	Secret Rendezvous	Kobo Abe	1977
uc1.32106012790249	7111785	9408	5867	Secret Rendezvous	Kobo Abe	1977
uva.x000034210	297606	9408	5867	Secret Rendezvous	Kobo Abe	1977
mdp.39015021877215	2475439	9409	2052401	Beyond the Curve	Kobo Abe	1991
uc1.32106009295467	7109070	9409	2052401	Beyond the Curve	Kobo Abe	1991
uc1.b4973185	9502252	9410	1814	Hardwired	Walter Jon Williams	1986
inu.30000003289471	7593848	9412	33481	Mirrorshades: The Cyberpunk Anthology	Bruce Sterling	1986
mdp.39015019854218	2457872	9412	33481	Mirrorshades: The Cyberpunk Anthology	Bruce Sterling	1986
ppt.ssfcbz201710000416	2457872	9412	33481	Mirrorshades: The Cyberpunk Anthology	Bruce Sterling	1986
inu.30000094835844	9254693	9413	24098	Robot Dreams	Isaac Asimov	1986
mdp.39015052394213	3516339	9414	37941	The Essential Ellison: A 35-Year Retrospective	Harlan Ellison	1987
uc1.32106014650904	7134735	9416	26384	Patterns	Pat Cadigan	1989
mdp.39015066068175	903561	9421	4008	Watchers	Dean R. Koontz	1987
pst.000061246133	7049778	9421	4008	Watchers	Dean R. Koontz	1987
mdp.39015049971347	4153985	9422	1050478	From the Corner of His Eye	Dean R. Koontz	2000
mdp.39015037294751	3045515	9423	3159	Intensity	Dean R. Koontz	1995
mdp.39015056815130	4328021	9425	577425	The Face	Dean R. Koontz	2003
mdp.39015050023897	4211366	9431	40173	The Complete Short Stories of J. G. Ballard	J. G. Ballard	2001
mdp.39015040571641	3944926	9437	37222	Slippage	Harlan Ellison	1997
mdp.39015051347287	431047	9441	27237	Anywhen	James Blish	1970
mdp.39015016451745	288591	9444	9617	Titan's Daughter	James Blish	1961
mdp.39015005104842	431085	9445	11873	A Torrent of Faces	James Blish & Norman L. Knight	1967
mdp.39015024956362	2515987	9447	2278	Carve the Sky	Alexander Jablokov	1991
mdp.39015041027791	3163675	9457	3486	Freeware	Rudy Rucker	1997
uc1.32106014548587	3163675	9457	3486	Freeware	Rudy Rucker	1997
pst.000016174740	7056873	9467	2578	A Shadow of All Night Falling	Glen Cook	1979
mdp.39015040362348	3971584	9486	38711	Kirinyaga	Mike Resnick	1998
mdp.39015078778522	5978326	9487	873611	Kilimanjaro: A Fable of Utopia	Mike Resnick	2008
hvd.hwjslz	626210	9491	4733	Jurgen	James Branch Cabell	1919
mdp.39015011820084	626214	9491	4733	Jurgen	James Branch Cabell	1919
mdp.39015013429249	622799	9491	4733	Jurgen	James Branch Cabell	1919
mdp.39015029408682	622791	9491	4733	Jurgen	James Branch Cabell	1919
mdp.39015030728722	626214	9491	4733	Jurgen	James Branch Cabell	1919
mdp.49015000568007	4438895	9491	4733	Jurgen	James Branch Cabell	1919
nc01.ark:/13960/t6pz69d34	12189149	9491	4733	Jurgen	James Branch Cabell	1919
pst.000030501294	9818151	9491	4733	Jurgen	James Branch Cabell	1919
uc1.$b299743	626210	9491	4733	Jurgen	James Branch Cabell	1919
uc1.b3688400	10137367	9491	4733	Jurgen	James Branch Cabell	1919
uc2.ark:/13960/t8cf9kp28	626210	9491	4733	Jurgen	James Branch Cabell	1919
mdp.39015005628113	3651	9492	181986	Mary Poppins	P. L. Travers	1934
mdp.39015004659614	1021160	9494	21200	Topper	Thorne Smith	1926
uc1.32106014910530	2959219	9494	21200	Topper	Thorne Smith	1926
inu.30000108896071	10558501	9495	21202	Turnabout	Thorne Smith	1931
nyp.33433112014356	10558501	9495	21202	Turnabout	Thorne Smith	1931
pst.000013871529	7057008	9495	21202	Turnabout	Thorne Smith	1931
mdp.39015047532851	4067829	9496	21196	The Night Life of the Gods	Thorne Smith	1931
uva.x000194984	101866432	9496	21196	The Night Life of the Gods	Thorne Smith	1931
uc1.32106010262902	7110002	9505	1135554	The Wall	Marlen Haushofer	1963
pst.000029610099	12265461	9507	14970	The Purple Cloud	M. P. Shiel	1901
uc1.$b63768	6580075	9507	14970	The Purple Cloud	M. P. Shiel	1901
umn.31951002002960x	1774680	9507	14970	The Purple Cloud	M. P. Shiel	1901
mdp.39015069971227	5632609	9509	976327	Prince Zaleski and Cummings King Monk	M. P. Shiel	1977
mdp.39015032620315	2893611	9586	4205	The Seventh Gate	Tracy Hickman & Margaret Weis	1994
mdp.39015057659172	4357514	9625	28645	For Us, The Living: A Comedy of Customs	Robert A. Heinlein	2004
mdp.39015031589800	920390	9673	5519	Arrows of the Queen	Mercedes Lackey	1987
mdp.49015001326710	4515881	9678	5514	Magic's Promise	Mercedes Lackey	1990
mdp.49015002208008	4534553	9710	5525	Storm Warning	Mercedes Lackey	1994
mdp.39015014493137	204685	9723	444	The Dueling Machine	Ben Bova	1969
mdp.39015030846987	782234	9723	444	The Dueling Machine	Ben Bova	1969
inu.30000007203650	6058747	9724	38256	The Day it Rained Forever	Ray Bradbury	1959
mdp.39015012296821	203089	9725	38080	The Machineries of Joy	Ray Bradbury	1964
mdp.39015002283540	1111774	9753	36815	Labyrinths	Jorge Luis Borges	1962
txu.059172010412656	1111774	9753	36815	Labyrinths	Jorge Luis Borges	1962
txu.059173017251203	1111774	9753	36815	Labyrinths	Jorge Luis Borges	1962
mdp.39015048902632	123732	9812	6635	The Men Inside	Barry N. Malzberg	1973
mdp.49015000744988	4456777	9836	6781	In the Drift	Michael Swanwick	1985
pst.000019467047	7056863	9859	18919	Starrigger	John DeChancie	1983
mdp.39015050309551	3513818	9920	5671	Through a Brazen Mirror	Delia Sherman	1989
mdp.39015012917210	123728	9967	6636	The Sodom and Gomorrah Business	Barry N. Malzberg	1974
mdp.49015002669266	4567735	10006	34632	Bending the Landscape: Fantasy	Nicola Griffith & Stephen Pagel	1997
mdp.49015002473123	4570938	10007	34633	Bending the Landscape: Science Fiction	Nicola Griffith & Stephen Pagel	1998
uc1.32106011429872	8323507	10008	36720	Bending the Landscape: Horror	Nicola Griffith & Stephen Pagel	2001
mdp.39015063193216	5221105	10043	12018	Polymorph	Scott Westerfeld	1997
pst.000021812552	12257000	10079	3409	Aliens	Alan Dean Foster	1986
uc1.32106007711614	7105016	10101	442	Orion	Ben Bova	1984
hvd.32044024147936	9790448	10126	1399116	The Grey Fairy Book	Andrew Lang	1900
uva.x002453551	9790448	10126	1399116	The Grey Fairy Book	Andrew Lang	1900
mdp.39015010698648	2239325	10127	1399109	The Violet Fairy Book	Andrew Lang	1901
msu.31293103890285	100879798	10127	1399109	The Violet Fairy Book	Andrew Lang	1901
nyp.33433081583886	8587963	10127	1399109	The Violet Fairy Book	Andrew Lang	1901
uc1.31822005310339	100879798	10127	1399109	The Violet Fairy Book	Andrew Lang	1901
wu.89007383607	11986204	10127	1399109	The Violet Fairy Book	Andrew Lang	1901
hvd.32044019397546	1880307	10128	1399110	The Crimson Fairy Book	Andrew Lang	1903
mdp.39015013400976	1880307	10128	1399110	The Crimson Fairy Book	Andrew Lang	1903
mdp.39015080461083	6779065	10128	1399110	The Crimson Fairy Book	Andrew Lang	1903
uiug.30112046491160	100857400	10128	1399110	The Crimson Fairy Book	Andrew Lang	1903
hvd.32044022664007	8622379	10129	1399111	The Brown Fairy Book	Andrew Lang	1904
nyp.33433081613600	8622379	10129	1399111	The Brown Fairy Book	Andrew Lang	1904
uc1.b4393692	9513261	10129	1399111	The Brown Fairy Book	Andrew Lang	1904
uc1.b4663549	11158255	10129	1399111	The Brown Fairy Book	Andrew Lang	1904
uc2.ark:/13960/t6ww7mw9k	11158255	10129	1399111	The Brown Fairy Book	Andrew Lang	1904
nyp.33433068197957	1276181	10130	1399112	The Orange Fairy Book	Andrew Lang	1906
